4037	0.00460717827082
15	0.00367986550555
6634	0.00358683057129
2625	0.00328365853056
2398	0.00260863406584
2470	0.00252377195284
2237	0.00249662739225
4191	0.00226785172708
7553	0.00216973084025
5254	0.00215010112152
2328	0.00203926023096
1186	0.00203553331085
1297	0.00194584066048
4335	0.00193676212803
7620	0.00193208048586
5412	0.00191891542636
7632	0.00190774223302
4875	0.00187381205615
6946	0.00180840387475
3352	0.00178395607509
6832	0.00176818342879
2654	0.00176698237192
762	0.00174214469735
737	0.00173963385168
2066	0.00171569909435
8293	0.00170530751348
3089	0.00170201098081
28	0.00168880948331
2535	0.00166620593518
3334	0.00165696174372
214	0.00165151851252
665	0.00164306745864
4735	0.00161920476239
6774	0.00161488959566
7092	0.00160162779503
2565	0.00155117956456
5484	0.00154302315786
8042	0.00147678446956
4310	0.00146199960727
5423	0.00141762651037
1211	0.00141758250538
3456	0.00141686829738
2657	0.00136519339867
5404	0.00136395555455
5233	0.0013617844088
4712	0.00134188972879
271	0.00132626062259
4828	0.00130062666722
5079	0.00129916484002
4261	0.00128575728741
5210	0.00128029147163
8163	0.00126323779114
6914	0.00126050913241
3459	0.00125731655862
2285	0.00124166486785
1549	0.00124151003547
1842	0.00123519008048
4666	0.00121193181258
993	0.00120025011711
3084	0.0011834843317
3562	0.0011781953508
1026	0.00117288087495
5123	0.00116488232743
2958	0.00115893280599
3537	0.00114431115799
3117	0.00114380661398
2576	0.00114004104398
2643	0.00112120888662
922	0.00111005303916
5022	0.00110793684144
299	0.00110406114254
1855	0.00110147381201
3897	0.001099051442
2651	0.0010987209389
4110	0.00109648297075
282	0.00107482471503
4600	0.00107046507765
1031	0.00106921838596
4687	0.00106847088318
7699	0.00106534489896
4536	0.00106450810563
2871	0.00106402370147
2746	0.00106384162791
3443	0.00106270355172
3755	0.00106136780232
1385	0.00105940480717
3568	0.00105170928873
5459	0.00104962289333
5543	0.00104911113158
4400	0.00104318442754
2485	0.00102955487091
1633	0.00101713743061
7890	0.00101420423016
3976	0.00101296207868
4256	0.00101159419864
1726	0.000996359158307
3238	0.000990669825114
2323	0.000986750237644
6784	0.000982100842521
3034	0.000978996395133
